날짜,시가,고가,저가,종가,거래량,전일비,MA5,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Histogram,평균거래량,거래량비율,거래량신호,골든크로스,데드크로스,MACD_골든크로스
2024-05-15 00:00:00-04:00,300.3939958657167,306.7106426467312,298.5333391563933,304.4206237792969,3466000,7.280364990234375,298.06773071289064,275.56013946533204,267.009600575765,72.46604790855004,10.413899608777058,7.199849298149384,3.214050310627674,2967000.0,1.1681833501853724,False,False,False,False
2024-05-16 00:00:00-04:00,302.34500568365047,303.7960558190001,298.6261178549529,302.4314880371094,2367800,-1.9891357421875,298.84925537109376,278.1462127685547,267.5422747294108,70.12865162380734,10.75842595760895,7.911564630041298,2.8468613275676518,2981255.0,0.7942292759257427,False,False,False,False
2024-05-17 00:00:00-04:00,302.9696269934141,302.9696269934141,298.25133853932505,300.26934814453125,1974200,-2.162139892578125,299.71552734375,280.32933807373047,268.0115603129069,67.57711689565129,10.733272467882898,8.475906197609618,2.2573662702732804,2910960.0,0.67819550938522,False,False,False,False
2024-05-20 00:00:00-04:00,302.1335856776589,303.4789155683905,300.41346960701344,302.2585144042969,1394600,1.989166259765625,301.3040466308594,282.46974792480466,268.450387318929,68.70522271084242,10.749928752006042,8.930710708488903,1.8192180435171394,2872400.0,0.48551733741818687,False,False,False,False
2024-05-21 00:00:00-04:00,301.8452705269533,304.3053399397223,299.72157023174077,302.556396484375,1705900,0.297882080078125,302.38727416992185,284.5472869873047,268.93886540730796,68.87984430377239,10.664234909749723,9.277415548741066,1.3868193610086568,2833030.0,0.6021468180711111,False,False,False,False
2024-05-22 00:00:00-04:00,302.4122825662314,302.7005570806728,296.4735636347985,297.3288269042969,2849100,-5.227569580078125,300.9689147949219,286.38873291015625,269.4655331929525,62.30905731059913,10.058552019431545,9.433642842879163,0.6249091765523822,2852130.0,0.9989376360825067,False,False,False,False
2024-05-23 00:00:00-04:00,296.425520990448,299.80806896311714,292.495222126667,294.5324401855469,2139700,-2.79638671875,299.38910522460935,288.2635437011719,269.9619738260905,59.06323632207236,9.246313184559142,9.396176911215159,-0.149863726656017,2869415.0,0.745692066152857,False,False,False,False
2024-05-24 00:00:00-04:00,294.4556243012316,295.493442023436,292.03400073942555,293.89825439453125,2425800,-0.634185791015625,298.11488647460936,290.0780197143555,270.50557276407875,58.32123605225334,8.453982317104476,9.207737992393023,-0.7537556752885468,2868860.0,0.8455623488075403,False,False,False,False
2024-05-28 00:00:00-04:00,291.2747805594083,291.65918565675054,286.6622126512175,288.46881103515625,2636700,-5.429443359375,295.35694580078126,291.31568756103513,270.8553123474121,52.26726823267936,7.303750602343939,8.826940514383207,-1.5231899120392676,2866750.0,0.9197523327810239,False,False,False,False
2024-05-29 00:00:00-04:00,287.3637648812393,287.3829734087302,284.2598721206839,284.7980041503906,2475900,-3.670806884765625,291.8052673339844,292.48622436523436,271.1588198343913,48.59451653558033,6.0265103837058405,8.266854488247734,-2.2403441045418937,2866680.0,0.8636820293859099,False,False,True,False
