날짜,시가,고가,저가,종가,거래량,전일비,MA5,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Histogram,TR,ATR,평균거래량,거래량비율,거래량신호,골든크로스,데드크로스,MACD_골든크로스
2024-06-25 13:00:00,6.829999923706055,6.840000152587891,6.579999923706055,6.590000152587891,3519300,-0.1700000762939453,6.8240001678466795,7.660500001907349,8.246666638056437,27.697172823396897,-0.44668822594173907,-0.33029155922222864,-0.11639666671951043,0.26000022888183594,0.39750003814697266,4163340.0,0.8453068930233899,False,False,False,False
2024-06-26 13:00:00,6.630000114440918,6.764999866485596,6.53000020980835,6.730000019073486,4537400,0.1399998664855957,6.728000164031982,7.583000016212464,8.192333308855693,31.433180720468272,-0.4563782461105159,-0.3555088965998861,-0.10086934951062981,0.2349996566772461,0.3950000149863107,4213715.0,1.0768170130158305,False,False,False,False
2024-06-27 13:00:00,6.800000190734863,7.150000095367432,6.659999847412109,7.099999904632568,4772300,0.36999988555908203,6.788000106811523,7.530999994277954,8.154666646321614,40.224152749771385,-0.42925359017409903,-0.3702578353147287,-0.05899575485937031,0.49000024795532227,0.41357145990644184,4297170.0,1.1105681180870202,False,False,False,False
2024-06-28 13:00:00,7.179999828338623,7.190000057220459,6.840000152587891,7.03000020980835,13443600,-0.06999969482421875,6.842000102996826,7.462500023841858,8.116499988238017,39.20017587117018,-0.40869432154693897,-0.3779451325611708,-0.030749188985768172,0.34999990463256836,0.4064286095755441,4805255.0,2.7976871154600538,True,False,False,False
2024-07-01 13:00:00,7.070000171661377,7.119999885559082,6.789999961853027,6.840000152587891,3906100,-0.19000005722045898,6.858000087738037,7.397000050544738,8.078499992688497,36.485221699064766,-0.4030858470270413,-0.3829732754543449,-0.020112571572696414,0.3299999237060547,0.3896428516932896,4847915.0,0.8057278231982202,False,False,False,False
2024-07-02 13:00:00,6.840000152587891,7.179999828338623,6.840000152587891,7.139999866485596,3466700,0.2999997138977051,6.968000030517578,7.365000033378601,8.043999989827475,43.17712260944942,-0.37016657104352113,-0.38041193457218014,0.010245363528659013,0.3399996757507324,0.38464280537196566,4796810.0,0.7227094673334987,False,False,False,True
2024-07-03 13:00:00,7.139999866485596,7.315000057220459,7.065000057220459,7.170000076293945,2206100,0.03000020980834961,7.05600004196167,7.338000035285949,8.023999993006388,43.814631264502026,-0.33776351390883264,-0.3718822504395107,0.03411873653067804,0.25,0.3667856625148228,4734715.0,0.4659414558215225,False,False,False,False
2024-07-05 13:00:00,7.199999809265137,7.609000205993652,7.0929999351501465,7.409999847412109,4368000,0.23999977111816406,7.118000030517578,7.312000036239624,8.007499996821085,48.76669738595029,-0.28938206559264046,-0.35538221347013665,0.0660001478774962,0.5160002708435059,0.3650713988712856,4798960.0,0.910197209395369,False,False,False,False
2024-07-08 13:00:00,7.519999980926514,7.800000190734863,7.494999885559082,7.670000076293945,5026500,0.26000022888183594,7.246000003814697,7.304000043869019,8.001999998092652,53.54369924418885,-0.22743781215100256,-0.3297933332063099,0.10235552105530732,0.3900003433227539,0.37800002098083496,4923965.0,1.020823665480969,False,False,False,False
2024-07-09 13:00:00,7.690000057220459,7.945000171661377,7.449999809265137,7.929999828338623,4133400,0.25999975204467773,7.463999938964844,7.30750002861023,7.996833332379659,57.782823342495824,-0.15557338479400773,-0.29494934352384944,0.1393759587298417,0.49500036239624023,0.38442863736833843,4948170.0,0.835339125373623,False,False,False,False
2024-07-10 13:00:00,7.929999828338623,8.460000038146973,7.760000228881836,8.449999809265137,6353800,0.5199999809265137,7.725999927520752,7.319000005722046,8.003833333651224,64.71722933555387,-0.05601495024046965,-0.2471624648671735,0.19114751462670385,0.6999998092651367,0.40757148606436594,5084550.0,1.2496287773745955,False,False,False,False
2024-07-11 13:00:00,8.404999732971191,8.770000457763672,7.78000020980835,8.020000457763672,9838400,-0.42999935150146484,7.896000003814697,7.326500034332275,8.01200000445048,56.45874323750751,-0.011676923285643959,-0.2000653565508676,0.18838843326522364,0.9900002479553223,0.446857213973999,5420200.0,1.8151359728423306,True,False,False,False
