날짜,종가,전일비,시가,고가,저가,거래량,MA5,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Histogram,평균거래량,거래량비율,거래량신호,골든크로스,데드크로스,MACD_골든크로스
2025-01-31,57200,"상승
				500",57100,59900,56100,8325636,54600.0,,,79.19310028694834,2875.0237200567717,1943.6188097086967,931.404910348075,,,False,False,False,False
2025-02-03,57100,"하락
				100",55700,58700,55600,6004540,55080.0,,,78.63570299148788,3071.583192856422,2169.211686338242,902.37150651818,,,False,False,False,False
2025-02-04,60900,"상승
				3,800",58300,62500,56600,8085340,56680.0,,,83.41326812178579,3493.7128858720243,2434.111926244999,1059.6009596270255,,,False,False,False,False
2025-02-05,60000,"하락
				900",61500,62500,58400,6764963,58380.0,,,78.91229637093448,3712.832014179163,2689.8559438318316,1022.9760703473312,,,False,False,False,False
2025-02-06,61700,"상승
				1,700",59800,64500,58600,11537056,59380.0,,,80.99803878497774,3977.8076045716007,2947.4462759797857,1030.361328591815,,,False,False,False,False
2025-02-07,61900,"상승
				200",62100,62500,60500,3919651,60320.0,,,81.23321158963161,4156.032838017847,3189.1635883873982,966.8692496304488,,,False,False,False,False
2025-02-10,58100,"하락
				3,800",62900,64800,57200,7897697,60520.0,53242.5,,64.81872089221868,3945.1718917091493,3340.365249051749,604.8066426574005,7584807.7,1.0412521071562566,False,False,False,False
2025-02-11,63300,"상승
				5,200",59900,65500,59500,12693582,61000.0,54192.5,,72.8912226689871,4149.823037573173,3502.2568067560337,647.5662308171391,7660997.65,1.6569097890272815,True,False,False,False
2025-02-12,72900,"상승
				9,600",65000,74600,64100,18170867,63580.0,55600.0,,81.38380836182306,5028.68278960255,3807.542003325337,1221.1407862772126,8226171.7,2.208909279148647,True,False,False,False
2025-02-13,77500,"상승
				4,600",73200,78900,71700,14968130,66740.0,57225.0,,83.97448538830088,6026.8927629634345,4251.412155252957,1775.4806077104777,8753031.15,1.7100510375768512,True,False,False,False
2025-02-14,77900,"상승
				400",76300,79500,73900,10139029,69940.0,58862.5,,84.18064240423082,6772.192397215251,4755.568203645416,2016.6241935698345,8999306.85,1.1266455482624198,False,False,False,False
2025-02-17,77900,보합0,76000,80900,75900,6483474,73900.0,60360.0,,84.18064240423082,7278.940630350269,5260.242688986387,2018.697941363882,8708830.6,0.7444712496761621,False,False,False,False
2025-02-18,77600,"하락
				300",79000,79300,77100,4520559,76760.0,61690.0,,83.24911339955038,7569.0830850247075,5722.010768194052,1847.0723168306558,8446524.1,0.5351975494866581,False,False,False,False
2025-02-19,78200,"상승
				600",77000,81000,75600,8074276,77820.0,63025.0,,83.63906170026321,7758.008562789306,6129.210327113103,1628.7982356762031,8569546.1,0.9422057954738117,False,False,False,False
2025-02-20,72900,"하락
				5,300",77000,77100,70800,11235969,76900.0,64135.0,,68.47514195043219,7394.82472271553,6382.3332062335885,1012.4915164819413,8880524.55,1.2652370855728334,False,False,False,False
2025-02-21,73000,"상승
				100",70100,74200,69700,5729692,75920.0,65195.0,,68.59085099537153,7033.984680233625,6512.663501033596,521.3211792000293,8903480.4,0.643533960045557,False,False,False,False
2025-02-24,71500,"하락
				1,500",74600,76300,69600,6293340,74640.0,66035.0,,64.75164915113797,6551.457756007243,6520.422352028326,31.035403978917202,8842232.6,0.7117365358608639,False,False,False,False
2025-02-25,75200,"상승
				3,700",70500,75600,70400,5669109,74160.0,67150.0,,69.31419666462574,6393.905803909569,6495.119042404575,-101.21323849500641,8686016.05,0.6526707949152362,False,False,False,False
2025-02-26,72500,"하락
				2,700",75800,76100,72000,4491348,73020.0,68200.0,,62.91441064095786,5982.2180260107125,6392.538839125803,-410.32081311509046,8570050.45,0.5240748611929117,False,False,False,False
2025-02-27,74000,"상승
				1,500",73600,75100,72600,4468337,73240.0,69065.0,,64.85578498078635,5711.1553165342775,6256.262134607498,-545.1068180732209,8273629.75,0.5400697317885176,False,False,False,False
2025-02-28,74300,"상승
				300",74000,76500,72600,7653204,73500.0,69920.0,,65.24762007493874,5457.631480716169,6096.536003829233,-638.904523113064,8240008.15,0.9287859745624159,False,False,False,False
2025-03-04,85100,"상승
				10,800",76900,87200,75700,16811533,76220.0,71320.0,,75.73584240836915,6058.344925807774,6088.897788224942,-30.55286241716749,8780357.8,1.9146751627820906,True,False,False,False
2025-03-05,80500,"하락
				4,600",83300,84100,77600,10207415,77280.0,72300.0,,66.52645998580016,6092.996828078321,6089.717596195618,3.279231882703243,8886461.55,1.148647855230972,False,False,False,True
2025-03-06,79700,"하락
				800",80600,81200,78500,4122669,78720.0,73285.0,,65.04510045981064,5986.892229252349,6069.152522806965,-82.2602935546156,8754346.85,0.4709282223607579,False,False,False,False
2025-03-07,80400,"상승
				700",79700,82500,78500,5490438,80000.0,74220.0,,65.76347101765006,5891.375609326002,6033.597140110773,-142.22153078477095,8452015.95,0.6496009984458205,False,False,False,False
2025-03-10,79800,"하락
				600",80400,81100,76900,4357802,81100.0,75115.0,,64.53913258021304,5701.539219248938,5967.185555938406,-265.6463366894677,8473923.5,0.5142602479241168,False,False,False,False
2025-03-11,78000,"하락
				1,800",76900,79000,75950,26261988,79680.0,76110.0,,60.87746229856702,5344.242455293977,5842.596935809521,-498.3544805155434,9392138.05,2.7961671623853523,True,False,False,False
2025-03-12,71000,"하락
				7,000",77600,78000,70600,9440490,77780.0,76495.0,,49.18950140221412,4445.00148689287,5563.077846026191,-1118.0763591333207,9229483.45,1.0228622274630115,False,False,False,False
2025-03-13,73500,"상승
				2,500",72100,75100,72100,5571764,76540.0,76525.0,,52.68349061708312,3889.2428764715733,5228.310852115268,-1339.0679756436948,8599528.3,0.6479150722720454,False,False,False,False
2025-03-14,74300,"상승
				800",74000,75500,72500,2861617,75320.0,76365.0,,53.778817673466584,3473.3152714238677,4877.3117359769885,-1403.9964645531209,7994202.65,0.3579615285334304,False,False,True,False
2025-03-17,76300,"상승
				2,000",73800,77400,73400,5731492,74620.0,76285.0,,56.490506412691744,3267.4082843189826,4555.331045645387,-1287.9227613264047,7773825.8,0.7372807350532604,False,False,False,False
2025-03-18,81400,"상승
				5,100",79100,82200,78600,9087386,75300.0,76460.0,,62.52768682172511,3475.6873310679366,4339.402302729897,-863.7149716619606,7904021.4,1.1497167758174338,False,False,False,False
2025-03-19,80100,"하락
				1,300",82900,84300,79750,5717348,77120.0,76585.0,,60.233411943248676,3495.556244263629,4170.633091036644,-675.076846773015,7963860.85,0.717911589326677,False,True,False,False
2025-03-20,74800,"하락
				5,300",80500,80600,74500,5491310,77380.0,76415.0,,51.87624926151944,3048.4956350093853,3946.2055998311926,-897.7099648218073,7834712.55,0.7008948911597274,False,False,False,False
2025-03-21,73100,"하락
				1,700",70500,75100,70100,6577804,77140.0,76425.0,,49.503691927747425,2527.8812473029684,3662.540729325548,-1134.6594820225796,7601804.3,0.8652950984281456,False,False,False,False
2025-03-24,73100,보합0,73300,73950,71500,1551881,76500.0,76430.0,,49.503691927747425,2091.1847185038932,3348.2695271612174,-1257.0848086573242,7392913.75,0.20991466321381066,False,False,False,False
2025-03-25,68500,"하락
				4,600",73300,73400,67300,3026833,73920.0,76280.0,,43.290446736464716,1358.260831627078,2950.2677880543897,-1592.0069564273117,7229588.4,0.4186729357925826,False,False,True,False
2025-03-26,70400,"상승
				1,900",67900,70900,65900,2910250,71980.0,76040.0,,46.28908387651384,920.1209107791219,2544.2384125993362,-1624.1175018202143,7091645.45,0.4103772559582769,False,False,False,False
2025-03-27,67500,"하락
				2,900",72500,72500,66900,2606503,70520.0,75790.0,,42.58756805130863,335.02415329676296,2102.3955607388216,-1767.3714074420586,6997403.2,0.37249575671157553,False,False,False,False
2025-03-28,67000,"하락
				500",68000,69500,66200,1790358,69300.0,75440.0,,41.96449394256199,-167.08896613580873,1648.4986553638955,-1815.5876214997043,6863504.25,0.2608518818940048,False,False,False,False
2025-03-31,67100,"상승
				100",64900,69100,64600,2457580,68100.0,75080.0,,42.146799092020814,-550.6010800372751,1208.6787082836615,-1759.2797883209366,6603723.05,0.37215067642789773,False,False,False,False
2025-04-01,69300,"상승
				2,200",69100,71100,68600,2213169,68260.0,74290.0,,46.154213449410776,-669.3003022673365,833.082906173462,-1502.3832084407986,5873804.85,0.3767862665713179,False,False,False,False
2025-04-02,69600,"상승
				300",70800,70900,68300,1663181,68100.0,73745.0,,46.69643450054721,-730.739290598387,520.3184668190922,-1251.0577574174793,5446593.15,0.30536171037486065,False,False,False,False
2025-04-03,71600,"상승
				2,000",68600,72000,68200,1896496,68920.0,73340.0,,50.29027990572619,-611.0035772896954,294.0540579973347,-905.05763528703,5335284.5,0.3554629560991546,False,False,False,False
2025-04-04,69300,"하락
				2,300",71200,72300,66900,3616908,69380.0,72785.0,,46.41466287824288,-693.7063252411172,96.50198134964437,-790.2083065907615,5241608.0,0.6900378662425729,False,False,False,False
2025-04-07,62500,"하락
				6,800",66000,66100,62350,3000005,68460.0,71920.0,,37.269758965948604,-1293.0465827501612,-181.40773147031675,-1111.6388512798444,5173718.15,0.5798547414106816,False,False,False,False
2025-04-08,67700,"상승
				5,200",65600,68000,65000,2668105,68140.0,71405.0,66919.16666666667,46.02721366587002,-1333.0647721632267,-411.73913960889877,-921.325632554328,3994024.0,0.6680242782717379,False,False,False,False
2025-04-09,68600,"상승
				900",70900,70900,67500,2926001,67940.0,71285.0,67324.16666666667,47.39602427036815,-1277.4315613368526,-584.8776239544895,-692.5539373823631,3668299.55,0.7976450560042186,False,False,False,False
2025-04-10,73100,"상승
				4,500",74500,74600,71900,2764273,68240.0,71265.0,67796.66666666667,53.71649532745584,-860.312304292398,-639.9645600220713,-220.34774427032676,3527925.0,0.7835407498742178,False,False,False,False
2025-04-11,77600,"상승
				4,500",75000,78200,74100,4571802,69900.0,71430.0,68340.0,59.01918436112895,-164.73097977845464,-544.917843973348,380.18686419489336,3613434.25,1.2652235197028976,False,False,False,True
2025-04-14,80100,"상승
				2,500",81100,81100,78800,2553658,73420.0,71620.0,68922.5,61.64805657815604,581.5476189692563,-319.62475138482716,901.1723703540835,3454542.55,0.7392174109999022,False,True,False,False
2025-04-15,79400,"하락
				700",79900,80000,78500,1973213,75760.0,71520.0,69446.66666666667,60.47820573736155,1103.771049680785,-34.94559117170475,1138.7166408524897,3098833.9,0.6367598469863132,False,False,False,False
2025-04-16,77300,"하락
				2,100",77200,79400,76200,2023987,77500.0,71380.0,69885.0,56.98459506291917,1332.820506224787,238.60762830759364,1094.2128779171935,2914165.85,0.6945339092488507,False,False,False,False
2025-04-17,77900,"상승
				600",77700,78600,76500,1479940,78460.0,71535.0,70325.0,57.73581098925347,1544.9496188307676,499.87602641222844,1045.0735924185392,2713597.35,0.545379365144206,False,False,False,False
2025-04-18,78400,"상승
				500",78700,79800,76900,2214342,78620.0,71800.0,70786.66666666667,58.387984211519786,1733.4274179513595,746.5863047200547,986.8411132313048,2495424.25,0.8873609367224832,False,False,False,False
2025-04-21,77900,"하락
				500",79200,79200,76600,1369990,78180.0,72040.0,71221.66666666667,57.43356130702346,1821.4550107899704,961.5600459340379,859.8949648559325,2486329.7,0.5510089832414422,False,False,False,False
2025-04-22,79000,"상승
				1,100",76900,79600,76800,2051026,78100.0,72565.0,71626.66666666667,59.02060990515665,1957.414463745692,1160.7309294963688,796.6835342493232,2437539.35,0.8414329803537325,False,False,False,False
2025-04-23,79900,"상승
				900",80000,81300,78800,2700319,78620.0,73040.0,72076.66666666667,60.324031620929645,2113.423556930429,1351.269454983181,762.1541019472481,2427042.8,1.1125963662445508,False,False,False,False
2025-04-24,80900,"상승
				1,000",80500,82400,79400,2616604,79220.0,73710.0,72566.66666666667,61.77870997628733,2291.3403842753905,1539.283640841623,752.0567434337675,2427547.85,1.0778794741368332,False,False,False,False
2025-04-25,89900,"상승
				9,000",82700,90000,81900,7364955,81520.0,74855.0,73120.0,71.79986569860984,3122.570486790384,1855.9410100313755,1266.6294767590086,2706277.7,2.7214335764581734,True,False,False,False
2025-04-28,89300,"하락
				600",95000,95300,88300,6344048,83800.0,75965.0,73655.0,70.4732947861604,3690.3710458913993,2222.8270172033804,1467.544028688019,2900601.1,2.1871494153401514,True,False,False,False
2025-04-29,78500,"하락
				10,800",82400,82400,78000,23657169,83700.0,76425.0,74011.66666666667,51.88921291537632,3231.6350617581193,2424.5886261143282,807.046435643791,3972801.1,5.954783137771483,True,False,False,False
2025-04-30,78500,보합0,79800,79900,76300,5235325,83420.0,76870.0,74305.0,51.88921291537632,2835.3987771892134,2506.7506563293055,328.648120859908,4151408.3,1.261096144168715,False,False,False,False
2025-05-02,78900,"상승
				400",78500,80500,78200,2513918,83020.0,77235.0,74620.0,52.42806915402468,2524.5538388268033,2510.311292828805,14.24254599799815,4182279.4,0.6010880095672231,False,False,False,False
2025-05-07,80400,"상승
				1,500",81300,81800,79500,2860249,81120.0,77790.0,74931.66666666667,54.48672836388027,2371.902632544836,2482.6295607720112,-110.72692822717545,4144446.45,0.6901401754147408,False,False,False,False
2025-05-08,80300,"하락
				100",80200,81100,79300,2192029,79320.0,78680.0,75238.33333333333,54.31796793541744,2217.296671696633,2429.5629829569357,-212.2663112603027,4104047.65,0.5341139253098097,False,False,False,False
2025-05-09,79800,"하락
				500",80500,80600,79600,1382044,79580.0,79285.0,75600.0,53.42693282369716,2031.0122673660371,2349.852839838756,-318.84057247271903,4039744.6,0.34211172656806077,False,False,False,False
2025-05-12,76200,"하락
				3,600",80100,80700,75100,3248756,79120.0,79665.0,75815.0,47.39814710613749,1574.7380216099555,2194.829876192996,-620.0918545830405,4055882.35,0.8009985792610577,False,False,True,False
2025-05-13,77700,"상승
				1,500",74600,78800,73200,2835750,78880.0,79895.0,75895.0,49.933232536510786,1318.9705866545119,2019.6580182852992,-700.6874316307874,4059456.2,0.6985541560960801,False,False,False,False
2025-05-14,79500,"상승
				1,800",77500,80000,77500,1720359,78700.0,79990.0,75928.33333333333,52.868634044054346,1247.141734918434,1865.1547616119262,-618.0130266934923,3916884.05,0.4392162183100621,False,False,False,False
2025-05-15,80500,"상승
				1,000",80500,81300,78700,1786722,78740.0,80010.0,75971.66666666667,54.465863262727105,1256.4252073768585,1743.4088507649128,-486.98364338805436,3878537.25,0.4606690318624631,False,False,False,False
2025-05-16,81200,"상승
				700",81400,82900,80700,2157291,79020.0,80100.0,76026.66666666667,55.60014641388712,1305.2208030935435,1655.7712412306391,-350.5504381370956,3887741.15,0.5548957393935551,False,False,False,False
2025-05-19,78900,"하락
				2,300",80100,81900,78400,1732321,79560.0,80180.0,76048.33333333333,51.09625488388621,1145.100876055687,1553.6371681956489,-408.5362921399619,3873157.85,0.4472632066880517,False,False,False,False
2025-05-20,77600,"하락
				1,300",79600,79600,77200,1534112,79540.0,80165.0,76038.33333333333,48.695219739399974,902.8975044327963,1423.4892354430785,-520.5917310102823,3875866.45,0.39581136754595864,False,False,False,False
2025-05-21,79200,"상승
				1,600",77600,80100,77600,1367156,79480.0,80205.0,76143.33333333333,51.703292167924495,830.4829254754732,1304.8879734495576,-474.4050479740845,3833507.15,0.35663322031367545,False,False,False,False
2025-05-22,77300,"하락
				1,900",78200,78400,77100,1162756,78840.0,80175.0,76215.0,48.09695489811249,612.7167120419472,1166.4537211680356,-553.7370091260884,3823145.45,0.30413595695136314,False,False,False,False
2025-05-23,76000,"하락
				1,300",77500,77700,75700,1394220,77800.0,80025.0,76290.0,45.74583829716039,331.41592702090566,999.4461623386097,-668.0302353177041,3790305.15,0.3678384575447705,False,False,False,False
2025-05-26,78900,"상승
				2,900",75200,79500,74700,1999042,77800.0,79975.0,76351.66666666667,51.44757127927445,338.5857857420633,867.2740870193005,-528.6883012772372,3755241.3,0.532333834313124,False,False,False,False
2025-05-27,78800,"하락
				100",79400,80000,78000,1500108,78040.0,79870.0,76456.66666666667,51.24756953815948,332.3674609709851,760.2927618096375,-427.92530083865233,3699416.5,0.4054985428107379,False,False,False,False
2025-05-28,76500,"하락
				2,300",79200,79600,76300,2049074,77500.0,79200.0,76498.33333333333,46.74636012194541,140.2321072503837,636.2806308977868,-496.04852364740304,3433622.45,0.5967674168719393,False,False,False,False
2025-05-29,78100,"상승
				1,600",77300,78800,76600,1439566,77660.0,78640.0,76561.66666666667,50.034164213797695,115.73595140375255,532.1716949989799,-416.43574359522734,3188398.35,0.45150130001792277,False,False,False,False
2025-05-30,78000,"하락
				100",78400,78700,76300,2995093,78060.0,78615.0,76443.33333333333,49.82710859438578,87.24767031133524,443.186890061451,-355.93921975011574,2155294.55,1.389644399184325,False,False,False,False
2025-06-02,77800,"하락
				200",77600,79100,76500,1499970,77840.0,78580.0,76398.33333333333,49.38691175409675,47.979100563024986,364.1453321617658,-316.1662315987408,1968526.8,0.7619759101069896,False,False,False,False
2025-06-04,76800,"하락
				1,000",77500,77600,75600,1957149,77440.0,78475.0,76350.0,47.144245678768456,-63.105723035376286,278.6951211223374,-341.8008441577137,1940688.35,1.0084818616033842,False,False,False,False
2025-06-05,78000,"상승
				1,200",77500,79400,77200,2446125,77740.0,78355.0,76310.0,50.07409075268215,-53.69234297104413,212.21762830366112,-265.90997127470524,1919982.15,1.2740352820467629,False,False,False,False
2025-06-09,75600,"하락
				2,400",77800,77800,75000,2388406,77240.0,78120.0,76240.0,44.73338311491384,-237.15830055059632,122.34244253280963,-359.50074308340595,1929801.0,1.2376436741404944,False,False,False,False
2025-06-10,78900,"상승
				3,300",76200,79700,75800,4552742,77420.0,78075.0,76255.0,52.271320607924324,-114.94891346278018,74.88417133369167,-189.83308479647184,2088335.9,2.180081279070096,True,False,False,False
2025-06-11,79400,"상승
				500",81400,81400,78300,2671173,77740.0,78235.0,76395.0,53.31040426201347,21.99518084776355,64.30637323650605,-42.3111923887425,2059456.75,1.2970279662342994,False,False,False,False
2025-06-12,84000,"상승
				4,600",79600,86600,79600,11376916,79180.0,78550.0,76570.0,61.59437322052902,495.9884720500704,150.64279299921893,345.34567905085146,2486515.05,4.57544626564798,True,True,False,True
2025-06-13,84700,"상승
				700",84000,85000,81100,4055268,80520.0,78810.0,76743.33333333333,62.67952479764705,917.5389027977362,304.0220149589224,613.5168878388138,2603260.5,1.557764964359118,True,False,False,False
2025-06-16,85300,"상승
				600",84100,85700,82700,3234826,82460.0,79050.0,76893.33333333333,63.628158888444204,1285.2204208730109,500.2616961417401,784.9587247312708,2675665.7,1.2089798811563044,False,False,False,False
2025-06-17,92000,"상승
				6,700",87500,93800,86900,11084468,85080.0,79590.0,77070.0,72.14326420227943,2093.1165342268796,818.832663758768,1274.2838704681117,3122024.55,3.5504102618283384,True,False,False,False
2025-06-18,92400,"상승
				400",91400,95800,91200,5032513,87680.0,80265.0,77275.0,72.55634645659944,2734.139226635438,1201.893976334102,1532.2452503013358,3287034.15,1.5310193841460393,True,False,False,False
2025-06-19,89200,"하락
				3,200",92200,93300,87300,3862329,88720.0,80845.0,77515.0,64.33692443527295,2949.9360457403236,1551.5023902153464,1398.4336555249772,3403445.0,1.1348292685793364,False,False,False,False
2025-06-20,88600,"하락
				600",88300,91400,86400,2973226,89500.0,81315.0,77773.33333333333,62.89815975349344,3037.5268750020914,1848.7072871726955,1188.819587829396,3483748.5,0.853455982829989,False,False,False,False
2025-06-23,86300,"하락
				2,300",87000,88200,86000,1907520,89700.0,81765.0,77993.33333333333,57.58223013606938,2888.0606942242594,2056.5779685830084,831.4827256412509,3520986.7,0.5417572295856726,False,False,False,False
2025-06-24,87400,"상승
				1,100",87300,88800,84500,2679955,88780.0,82335.0,78308.33333333333,59.351661082272116,2825.794476301744,2210.4212701267556,615.3732061749884,3585273.45,0.7474897068172024,False,False,False,False
2025-06-25,82500,"하락
				4,900",88400,89300,82100,3391991,86800.0,82515.0,78510.0,49.455087845703275,2353.924425492907,2239.121901199986,114.80252429292113,3654920.9,0.9280613979908566,False,False,False,False
2025-06-26,80300,"하락
				2,200",83000,83500,78600,2781027,85020.0,82590.0,78723.33333333333,45.7653144147371,1781.9017426598584,2147.677869491961,-365.77612683210236,3718966.85,0.7477955873685725,False,False,False,False
2025-06-27,79400,"하락
				900",82000,82400,79000,1769254,83180.0,82735.0,78930.0,44.308902488714175,1241.6343787005171,1966.4691713336722,-724.8347926331551,3704975.85,0.4775345566692425,False,False,False,False
2025-06-30,79400,보합0,79400,82200,79100,1849414,81800.0,82800.0,79135.0,44.308902488714175,804.1983029067342,1734.0149976482846,-929.8166947415505,3725468.25,0.4964245769642514,False,False,True,False
2025-07-01,78800,"하락
				600",80300,81200,77800,1537506,80080.0,82840.0,79293.33333333333,43.24485663068368,404.4498298157996,1468.1019640817876,-1063.652134265988,3652588.9,0.42093595586407223,False,False,False,False
2025-07-02,76600,"하락
				2,200",79300,79600,76000,1734906,78900.0,82780.0,79410.0,39.49931183292169,-88.85110870064818,1156.7113495253004,-1245.5624582259486,3664335.7,0.4734571671476497,False,False,False,False
2025-07-03,77000,"상승
				400",76700,77800,75700,1461348,78240.0,82790.0,79500.0,40.50823794051621,-442.41906783801096,836.8852660526381,-1279.304333890649,3639545.65,0.40151934898797054,False,False,False,False
2025-07-04,73100,"하락
				3,900",76800,76900,72300,2445898,76980.0,82545.0,79563.33333333333,34.47213631368017,-1025.5003000073193,464.40815284064666,-1489.908452847966,3639534.3,0.6720359799878792,False,False,False,False
2025-07-07,73900,"상승
				800",71500,75000,71500,1264357,75880.0,82460.0,79753.33333333333,36.560392336552255,-1406.8260482880287,90.1613126149116,-1496.9873609029403,3583331.85,0.3528439600144765,False,False,False,False
2025-07-08,76700,"상승
				2,800",76100,77900,75100,1885968,75460.0,82350.0,79903.33333333333,43.363493343809914,-1466.1915086414228,-221.10925163635528,-1245.0822570050675,3449993.15,0.5466584766987146,False,False,False,False
2025-07-09,78100,"상승
				1,400",79000,79200,77500,1441793,75760.0,82285.0,80061.66666666667,46.45533553835041,-1384.3132623810816,-453.75005378530057,-930.563208595781,3388524.15,0.42549290964917574,False,False,False,False
2025-07-10,78200,"상승
				100",78100,80000,76900,1733988,76000.0,81995.0,80146.66666666667,46.67924569499699,-1296.4107815516763,-622.2821993385758,-674.1285822131006,2906377.75,0.5966148068674143,False,False,False,False
2025-07-11,77500,"하락
				700",78600,78800,77100,1242558,76880.0,81635.0,80145.0,45.252702787142866,-1268.6078603143833,-751.5473315337373,-517.060528780646,2765742.25,0.4492674615647933,False,False,False,False
2025-07-14,76600,"하락
				900",76800,78500,75800,972322,77420.0,81200.0,80086.66666666667,43.41558979921133,-1304.162746976741,-862.070414622338,-442.09233235440286,2652617.05,0.3665519679894993,False,False,False,False
2025-07-15,78000,"상승
				1,400",76800,78100,76500,780893,77680.0,80500.0,80063.33333333333,47.01875141867452,-1205.4759744532057,-930.7515265885116,-274.72444786469407,2137438.3,0.365340604217675,False,False,False,False
2025-07-16,78000,보합0,78400,79700,77300,1212567,77660.0,79780.0,80075.0,47.01875141867452,-1114.4196600891592,-967.4851532886412,-146.93450680051797,1946441.0,0.6229662239954872,False,False,False,False
2025-07-17,80700,"상승
				2,700",78800,81900,77800,2879405,78160.0,79355.0,80121.66666666667,53.623948951229984,-814.9946883214288,-936.9870602951988,121.99237197376999,1897294.8,1.517637111533748,True,False,False,True
2025-07-18,80400,"하락
				300",81600,81700,79000,1353803,78740.0,78945.0,80155.0,52.83575390014007,-595.0464091493195,-868.5989300660231,273.55252091670354,1816323.65,0.7453533955801325,False,False,False,False
2025-07-21,84400,"상승
				4,000",82800,85100,82300,2654951,80300.0,78850.0,80263.33333333333,61.05528215102099,-96.85278405266581,-714.2497008633517,617.3969168106859,1853695.2,1.4322478690132014,False,True,False,False
2025-07-22,86100,"상승
				1,700",84600,86500,83100,2345933,81920.0,78785.0,80381.66666666667,63.9321987803363,430.1861277359276,-485.36253514349585,915.5486628794234,1836994.1,1.277049828303749,False,False,False,False
2025-07-23,83500,"하락
				2,600",85900,87000,82300,2031904,83020.0,78835.0,80441.66666666667,56.997271791267714,630.7985386502114,-262.13032038475444,892.9288590349659,1768989.75,1.1486239533044214,False,False,False,False
2025-07-24,88800,"상승
				5,300",84100,90000,84100,6358841,84640.0,79260.0,80573.33333333333,65.26793078546308,1203.5769399232377,31.011131676843984,1172.5658082463938,1947880.45,3.2644924384348126,True,False,False,False
2025-07-25,90000,"상승
				1,200",88000,90500,86200,2582320,86560.0,79790.0,80575.0,66.82375797200518,1734.3454658217815,371.6779985058315,1362.66746731595,1988533.75,1.2986050651642196,False,False,False,False
2025-07-28,97600,"상승
				7,600",94000,98100,92800,8088069,89200.0,80700.0,80713.33333333333,74.58782896097202,2736.6929380691,844.6809864184852,1892.0119516506147,2300466.5,3.5158386353376585,True,False,False,False
2025-07-29,96800,"하락
				800",100100,101700,95100,8189040,91340.0,81600.0,81018.33333333333,72.66021499752489,3427.002861475761,1361.1453614299405,2065.8575000458204,2633043.2,3.110104687989927,True,False,False,False
2025-07-30,99000,"상승
				2,200",99400,101600,97100,5150754,94440.0,82720.0,81360.0,74.6039441487372,4104.288381392937,1909.77396542254,2194.514415970397,2803835.6,1.837038519662137,True,False,False,False
2025-07-31,112300,"상승
				13,300",103700,114900,102800,14226437,99140.0,84485.0,81916.66666666667,82.63950761078047,5649.12132854863,2657.643438047758,2991.477890500872,3442090.05,4.133081004083551,True,False,False,False
2025-08-01,117400,"상승
				5,100",116200,118000,109500,9262548,104620.0,86700.0,82533.33333333333,84.6457438129501,7201.9206879606645,3566.4988880303395,3635.421799930325,3782922.55,2.448516425481669,True,False,False,False
2025-08-04,114300,"하락
				3,100",114800,116900,108500,5049581,107960.0,88720.0,83100.0,78.69280713371572,8089.134765130089,4471.026063450289,3618.1087016798,3972183.75,1.2712355011270564,False,False,False,False
