날짜,시가,고가,저가,종가,거래량,전일비,MA5,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Histogram,평균거래량,거래량비율,거래량신호,TR,ATR,골든크로스,데드크로스,MACD_골든크로스
2025-06-04 13:00:00,31.670000076293945,33.439998626708984,29.65999984741211,31.190000534057617,14002000,-0.6000003814697266,31.995999908447267,25.991500091552734,19.35299998919169,68.80082961234366,3.969753285829121,3.6080671928861974,0.36168609294292375,16081900.0,0.87066826680927,False,3.779998779296875,3.205714225769043,False,False,False
2025-06-05 13:00:00,31.200000762939453,32.39799880981445,29.81999969482422,31.049999237060547,14292000,-0.1400012969970703,31.60999984741211,26.713500022888184,19.600333325068156,68.16945225254605,3.784745667518532,3.6434028878126643,0.14134277970586773,16407435.0,0.8710685125371516,False,2.5779991149902344,3.252714157104492,False,False,False
2025-06-06 13:00:00,31.280000686645508,34.56999969482422,30.739999771118164,34.36000061035156,14203500,3.3100013732910156,32.08400001525879,27.585000038146973,19.90666667620341,74.1981889698979,3.860711367651472,3.686864583780426,0.17384678387104602,16832225.0,0.8438278361892144,False,3.8299999237060547,3.4105712345668246,False,False,False
2025-06-09 13:00:00,35.099998474121094,35.529998779296875,33.25,35.2400016784668,11572700,0.8800010681152344,32.72600059509277,28.47450008392334,20.240500036875407,75.5253928543275,3.9464314587431524,3.7387779587729715,0.2076534999701809,17024435.0,0.6797699894298989,False,2.279998779296875,3.4255711691720143,False,False,False
2025-06-10 13:00:00,35.61000061035156,38.38999938964844,33.68000030517578,34.54999923706055,17364100,-0.69000244140625,33.27800025939941,29.3125,20.52450002034505,72.3815041087962,3.913574566594619,3.773737280337301,0.13983728625731784,17388765.0,0.9985815553893563,False,4.709999084472656,3.619142532348633,False,False,False
2025-06-11 13:00:00,35.65999984741211,41.88999938964844,35.099998474121094,41.599998474121094,32819400,7.049999237060547,35.35999984741211,30.310499954223634,20.924499988555908,81.05770909203655,4.40562594844781,3.900115013959403,0.5055109344884068,17777195.0,1.8461517691626828,True,7.340000152587891,3.9755710874285017,False,False,False
2025-06-12 13:00:00,39.92499923706055,42.90999984741211,39.400001525878906,40.380001068115234,18131300,-1.2199974060058594,37.226000213623045,31.182499980926515,21.321166674296062,76.57470013699002,4.643607996446871,4.048813610456897,0.5947943859899745,17941545.0,1.0105762909493023,False,3.509998321533203,4.011999538966587,False,False,False
2025-06-13 13:00:00,39.709999084472656,41.279998779296875,38.70000076293945,38.81999969482422,9819500,-1.5600013732910156,38.11800003051758,31.923499965667723,21.659333324432374,71.15550785726037,4.6526980043152655,4.169590489228571,0.4831075150866946,17854935.0,0.5499599970540358,False,2.579998016357422,3.7634280068533763,False,False,False
2025-06-16 13:00:00,41.41999816894531,45.310001373291016,40.61000061035156,42.4900016784668,17909900,3.670001983642578,39.56800003051758,32.83950004577637,22.064166673024495,75.54096247233802,4.899561296875206,4.315584650757898,0.5839766461173079,18165675.0,0.9859198736077796,False,6.490001678466797,3.774142401559012,False,False,False
2025-06-17 13:00:00,44.0,44.7599983215332,39.0099983215332,39.2400016784668,15126400,-3.25,40.50600051879883,33.575500106811525,22.4160000483195,65.97491929047676,4.777877992791112,4.40804331916454,0.3698346736265714,18562715.0,0.8148807973402598,False,5.75,4.020571027483259,False,False,False
2025-06-18 13:00:00,40.5,40.77000045776367,38.599998474121094,39.15999984741211,10568300,-0.0800018310546875,40.018000793457034,34.359500122070315,22.75400005976359,65.75418263593227,4.621711406284504,4.450776936588533,0.17093446969597093,18723895.0,0.5644285016552378,False,2.170001983642578,3.9212853567940846,False,False,False
2025-06-20 13:00:00,40.59000015258789,40.59000015258789,37.029998779296875,37.20000076293945,12288700,-1.9599990844726562,39.38200073242187,35.02600011825562,23.062166754404704,60.42057496139912,4.290336388393648,4.418688826949556,-0.1283524385559085,18758070.0,0.6551153716773634,False,3.5600013732910156,3.997714042663574,False,False,False
2025-06-23 13:00:00,37.720001220703125,39.58000183105469,35.02000045776367,36.5,12979200,-0.7000007629394531,38.91800079345703,35.585000133514406,23.385166740417482,58.59261004566764,3.9259788475507236,4.32014683106979,-0.39416798351906657,18795945.0,0.6905319205818063,False,4.560001373291016,4.152714184352329,False,False,False
2025-06-24 13:00:00,38.68000030517578,43.400001525878906,38.31999969482422,43.2400016784668,21270500,6.740001678466797,39.06800079345703,36.23500022888184,23.83750009536743,68.48058444061715,4.1334369896449275,4.282804862784817,-0.14936787313988997,17415950.0,1.2213229826681864,False,6.900001525878906,4.288428579057966,False,False,False
2025-06-25 13:00:00,41.935001373291016,42.459999084472656,38.060001373291016,38.65999984741211,15243000,-4.5800018310546875,38.95200042724609,36.39200019836426,24.232333421707153,58.29369901888625,3.8835144535987567,4.202946780947605,-0.3194323273488484,16429895.0,0.927760037419594,False,5.180000305175781,4.388428688049316,False,False,False
2025-06-26 13:00:00,39.685001373291016,39.79999923706055,37.88999938964844,38.2400016784668,9834600,-0.4199981689453125,38.768000793457034,36.53550033569336,24.633666785558066,57.44972640040353,3.6099454964547135,4.084346524049027,-0.4744010275943138,15687985.0,0.6268873918479652,False,1.9099998474121094,4.340714454650879,False,False,False
2025-06-27 13:00:00,40.040000915527344,41.04999923706055,37.06999969482422,38.20000076293945,19169600,-0.04000091552734375,38.96800079345703,36.79650039672852,25.026333459218343,57.36454250531226,3.3512809071806515,3.937733400675352,-0.5864524934947006,15609040.0,1.2281088394930118,False,3.979999542236328,4.351428713117327,False,False,False
2025-06-30 13:00:00,39.13999938964844,40.16999816894531,37.90999984741211,39.560001373291016,10735600,1.3600006103515625,39.58000106811524,37.175000476837155,25.433833487828572,59.56004554577344,3.2189223072112867,3.7939711819825392,-0.5750488747712525,15368910.0,0.6985270913812366,False,2.259998321533203,4.350000108991351,False,False,False
2025-07-01 13:00:00,39.0,39.0,35.400001525878906,36.119998931884766,13562900,-3.44000244140625,38.15600051879883,37.379500484466554,25.80016679763794,52.23324375004901,2.8041235249326633,3.596001650572564,-0.7918781256399008,15516130.0,0.8741161616975367,False,4.159999847412109,4.310714449201312,False,False,False
2025-07-02 13:00:00,36.47999954223633,36.90999984741211,35.0099983215332,35.209999084472656,8222700,-0.9099998474121094,37.466000366210935,37.55050039291382,26.177000109354655,50.46470565724508,2.3745903199358267,3.3517193844452167,-0.97712906450939,14955795.0,0.5498002613702582,False,1.9000015258789062,3.922143118722098,False,True,False
2025-07-03 13:00:00,35.52000045776367,36.459999084472656,34.61000061035156,35.880001068115234,5842800,0.6700019836425781,36.99400024414062,37.7850004196167,26.540000120798748,51.75978422340876,2.0644480489618076,3.094265117348535,-1.0298170683867274,14547835.0,0.40162677126871454,False,1.8499984741210938,3.8035717010498047,False,False,False
2025-07-07 13:00:00,35.5,36.94300079345703,34.150001525878906,36.70000076293945,6922200,0.8199996948242188,36.694000244140625,38.06750049591064,26.91983346939087,53.3667239223586,1.8633456977976337,2.848081233438355,-0.9847355356407212,14179345.0,0.48818898193111177,False,2.792999267578125,3.818786076136998,False,False,False
2025-07-08 13:00:00,37.0,37.5,34.619998931884766,35.08000183105469,9832600,-1.6199989318847656,35.79800033569336,38.103500556945804,27.236833508809408,49.83481945315999,1.55532148282866,2.589529283316416,-1.034207800487756,13960800.0,0.7043006131453785,False,2.8800010681152344,3.5609288896833147,False,False,False
2025-07-09 13:00:00,35.380001068115234,35.90999984741211,33.630001068115234,35.459999084472656,7638800,0.37999725341796875,35.66600036621094,38.11450042724609,27.58033348719279,50.659699144247234,1.3265806795463817,2.336939562562409,-1.0103588830160275,13764105.0,0.5549797825576018,False,2.279998779296875,3.3130716596330916,False,False,False
2025-07-10 13:00:00,35.459999084472656,36.41999816894531,34.52000045776367,36.02000045776367,8646500,0.5600013732910156,35.82800064086914,38.18800048828125,27.928166834513345,51.91455879380768,1.1769225451627179,2.104936159082471,-0.9280136139197532,13328225.0,0.6487360469980061,False,1.8999977111816406,3.293785640171596,False,False,False
2025-07-11 13:00:00,35.60499954223633,37.939998626708984,35.27000045776367,37.47999954223633,10642600,1.4599990844726562,36.14800033569336,37.982000541687015,28.298666826883952,55.11935643280033,1.162723961769771,1.9164937196199312,-0.7537697578501601,12219385.0,0.8709603633898105,False,2.6699981689453125,3.2302139827183316,False,False,False
2025-07-14 13:00:00,37.5099983215332,42.70000076293945,36.61000061035156,42.119998931884766,22373600,4.6399993896484375,37.23199996948242,38.06900043487549,28.744333473841348,63.45540417328052,1.5084917014564283,1.8348933159872307,-0.3264016145308024,12431500.0,1.7997506334714235,True,6.090000152587891,3.3394996098109653,False,False,False
2025-07-15 13:00:00,41.845001220703125,43.709999084472656,40.369998931884766,42.97999954223633,14511500,0.8600006103515625,38.81199951171875,38.277000427246094,29.219000132878623,64.76181615174151,1.8308056008805025,1.8340757729658852,-0.0032701720853827165,12666100.0,1.145695991662785,False,3.3400001525878906,3.0852137974330356,False,False,False
2025-07-16 13:00:00,42.119998931884766,46.310001373291016,41.560001373291016,46.09000015258789,15709200,3.1100006103515625,40.9379997253418,38.45700035095215,29.743666807810467,69.06816382961777,2.310558071045577,1.9293722325818237,0.3811858384637532,12556065.0,1.2511244565873145,False,4.75,3.05449948992048,False,False,True
2025-07-17 13:00:00,46.65999984741211,49.27000045776367,45.54999923706055,46.83000183105469,15631000,0.7400016784667969,43.1,38.836500358581546,30.296833499272665,70.00738279096717,2.719132840299949,2.0873243541254487,0.6318084861745001,12581295.0,1.242399927829369,False,3.720001220703125,3.1837853022984097,False,False,False
2025-07-18 13:00:00,47.11000061035156,50.880001068115234,46.119998931884766,50.25,14382300,3.4199981689453125,45.65400009155273,39.39100036621094,30.882833496729532,73.94497310727174,3.281074375668098,2.3260743584339787,0.9550000172341191,12771995.0,1.126080929408444,False,4.760002136230469,3.239499773297991,False,False,False
2025-07-21 13:00:00,50.77000045776367,50.939998626708984,45.290000915527344,45.439998626708984,13695900,-4.810001373291016,46.31800003051758,39.80300025939941,31.38283348083496,61.68004856158229,3.3002469861279806,2.5209088839727793,0.7793381021552013,12842355.0,1.0664632771793023,False,5.649997711181641,3.481642586844308,False,False,False
2025-07-22 13:00:00,45.869998931884766,45.869998931884766,42.11600112915039,44.439998626708984,10660400,-1.0,46.60999984741211,40.20000019073486,31.847500133514405,59.4715115327812,3.197886530093669,2.6563044131969575,0.5415821168967114,12726415.0,0.8376593093970297,False,3.753997802734375,3.4526424407958984,False,False,False
