날짜,시가,고가,저가,종가,거래량,전일비,MA5,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Histogram,평균거래량,거래량비율,거래량신호,TR,ATR,골든크로스,데드크로스,MACD_골든크로스
2025-01-02 14:00:00,84.73662677114156,87.3989782583646,84.49730863635818,87.07989501953125,18860000,3.160919189453125,86.75451965332032,95.67622146606445,,37.86754571123655,-4.640879325520814,-3.614938700513567,-1.0259406250072467,27670800.0,0.6815849198433005,False,3.4800024282864683,5.314782701234532,False,False,False
2025-01-03 14:00:00,87.69811053894263,89.94166659987965,87.25937586015608,89.61261749267578,17484600,2.5327224731445312,86.78773345947266,95.01830673217773,,42.09965683071376,-4.375456684516067,-3.767042297314067,-0.6084143872019996,27729720.0,0.6305364785508112,False,2.861771580348403,5.213329576065602,False,False,False
2025-01-06 14:00:00,95.29628892614629,101.22924518961779,95.2065503361567,98.97572326660156,42903300,9.363105773925781,88.93057861328126,94.94456253051757,,54.451452405496454,-3.3707272979511345,-3.6877792974414807,0.31705199949034624,29202440.0,1.4691683297697042,False,11.616627696942004,5.690276325032386,False,False,True
2025-01-07 14:00:00,103.1138452885745,106.43430264049363,100.87028911718735,101.6181411743164,53570000,2.6424179077148438,92.24107055664062,94.98800201416016,,57.22481774717814,-2.334342135805329,-3.4170918651142506,1.0827497293089214,31261890.0,1.713588014032421,True,7.458579373892064,5.609166577780612,False,False,False
2025-01-08 14:00:00,102.52553538339666,103.18364887312245,98.01848347582049,99.12530517578125,33516900,-2.4928359985351562,95.28233642578125,94.82464256286622,,53.89111692252306,-1.6946159814624906,-3.0725966883838987,1.377980706921408,32230640.0,1.0399079881752271,False,5.165165397301962,5.778227368876412,False,False,False
2025-01-10 14:00:00,97.8389965679227,100.49137462979084,96.59257644678014,99.05549621582031,20512600,-0.0698089599609375,97.67745666503906,94.89281158447265,,53.796602258521816,-1.1796629743649873,-2.6940099455801167,1.5143469712151294,32078845.0,0.6394432218491657,False,3.8987981830106975,5.394478039401945,False,False,False
2025-01-13 14:00:00,95.56551514400982,95.7250605632365,92.61399335621535,94.78775024414062,22699100,-4.2677459716796875,98.71248321533203,94.55041618347168,,48.22791792793196,-1.1032132830765562,-2.375850613079405,1.2726373300028486,32451380.0,0.6994802686357252,False,6.441502859604967,4.482457042049318,False,False,False
2025-01-14 14:00:00,96.77205937876133,97.13102897531819,95.10683634735523,97.08116912841797,18613400,2.2934188842773438,98.33357238769531,94.51289749145508,,51.15406205152324,-0.8477937759643339,-2.0702392456563907,1.2224454696920568,32415305.0,0.5742164079591415,False,2.3432787311775627,4.172541227266739,False,False,False
2025-01-15 14:00:00,99.15521007164566,103.63234875298912,99.0654638722859,102.89447021484375,27568100,5.813301086425781,98.58883819580078,94.55392951965332,,57.68295478540853,-0.17427819197675376,-1.6910470349204634,1.5167688429437096,32597410.0,0.845714429459273,False,6.551179624571148,4.448427551332003,False,False,False
2025-01-16 14:00:00,104.02123524269868,104.49986390695233,101.57825489719893,102.30615997314453,16243800,-0.5883102416992188,99.22500915527344,94.27874336242675,,56.85473425947655,0.3084603026013468,-1.2911455674161014,1.5996058700174483,31272540.0,0.5194269477311405,False,2.9216090097533964,4.551127568477206,False,False,False
2025-01-17 14:00:00,104.34031431548777,105.57676087140247,102.2064438046575,105.44713592529297,18908900,3.1409759521484375,100.50333709716797,94.1436767578125,,60.14495251279301,0.9337211899481588,-0.8461722159432494,1.7798934058914082,30427410.0,0.6214429686917158,False,3.370317066744974,4.611901672037651,False,False,False
2025-01-21 14:00:00,105.12805746128853,109.92427958274173,104.92863328784618,109.06674194335938,23533600,3.6196060180664062,103.35913543701172,94.42361335754394,,63.590713147978626,1.7017007562343167,-0.33659762150773626,2.038298377742053,28452875.0,0.8271079811794063,False,4.9956462948955505,4.809399208288271,False,False,False
2025-01-22 14:00:00,108.85734958138046,110.35305377768702,107.45139159277566,108.91718292236328,20004300,-0.14955902099609375,105.72633819580078,95.53307762145997,,63.347008461940575,2.2720709132595687,0.1851360854457247,2.086934827813844,24883250.0,0.8039263359890689,False,2.901662184911359,4.736394995767344,False,False,False
2025-01-23 14:00:00,104.48988927733599,105.87590780058241,103.05401090776783,104.53974151611328,22677600,-4.37744140625,106.05539245605469,96.27279968261719,,56.51951879513684,2.343851967829096,0.616879261922399,1.726972705906697,23538210.0,0.9634377465406248,False,5.863172014595449,4.990665174716858,False,False,False
2025-01-24 14:00:00,105.19785202863962,105.41722317424765,102.42581505968917,102.89447021484375,19743800,-1.6452713012695312,106.17305450439453,96.95017471313477,,54.15691591105799,2.2421334085691598,0.9419300912517512,1.3002033173174086,23223325.0,0.8501711102953604,False,2.9914081145584817,4.955765580879144,False,False,False
2025-01-27 14:00:00,94.58832793985627,95.82477453302818,88.10694350328508,90.84906768798828,50696200,-12.045402526855469,103.2534408569336,97.04718856811523,,40.73235073979979,1.1760011915243922,0.9887443113062795,0.1872568802181127,25107070.0,2.0192001695140056,True,14.78752671155867,5.807605233108449,False,False,False
2025-01-28 14:00:00,92.34476705662716,93.18235765850282,87.78785576749983,87.99725341796875,34793600,-2.8518142700195312,99.03954315185547,96.97472381591797,,38.311017346900684,0.09981553906297336,0.8109585568576183,-0.711143017794645,26123340.0,1.331897069823384,False,5.394501891002989,5.363167675541376,False,False,False
2025-01-29 14:00:00,89.62259236792865,90.19095965609222,87.50866864723706,88.75508880615234,25342800,0.7578353881835938,95.00712432861329,96.99940338134766,,39.34291115570909,-0.6840332521450136,0.511960195057092,-1.1959934472021057,26419350.0,0.9592514577383622,False,2.6822910088551595,5.022004220895883,False,True,False
2025-01-30 14:00:00,90.40035785512899,92.89319797766119,90.04138826888081,92.2350845336914,22497100,3.4799957275390625,92.5461929321289,97.35787353515624,,43.977176577747905,-1.0127580504427982,0.20701654595711397,-1.2197745963999123,26443060.0,0.8507752128535805,False,4.1381091715088445,4.94864306191066,False,False,False
